Date,2nd Ave Cycletrack,NB,SB
07/22/2015 10:00:00 PM,14,5,9
07/22/2015 11:00:00 PM,6,3,3
07/23/2015 12:00:00 AM,4,1,3
07/23/2015 01:00:00 AM,1,1,0
07/23/2015 02:00:00 AM,2,2,0
07/23/2015 03:00:00 AM,1,0,1
07/23/2015 04:00:00 AM,2,0,2
07/23/2015 05:00:00 AM,12,6,6
07/23/2015 06:00:00 AM,41,15,26
07/23/2015 07:00:00 AM,94,35,59
07/23/2015 08:00:00 AM,155,51,104
07/23/2015 09:00:00 AM,82,34,48
07/23/2015 10:00:00 AM,47,13,34
07/23/2015 11:00:00 AM,58,31,27
07/23/2015 12:00:00 PM,39,19,20
07/23/2015 01:00:00 PM,46,15,31
07/23/2015 02:00:00 PM,40,16,24
07/23/2015 03:00:00 PM,64,14,50
07/23/2015 04:00:00 PM,129,39,90
07/23/2015 05:00:00 PM,210,63,147
07/23/2015 06:00:00 PM,118,32,86
07/23/2015 07:00:00 PM,53,16,37
07/23/2015 08:00:00 PM,36,16,20
07/23/2015 09:00:00 PM,22,10,12
07/23/2015 10:00:00 PM,22,14,8
07/23/2015 11:00:00 PM,7,3,4
07/24/2015 12:00:00 AM,2,0,2
07/24/2015 01:00:00 AM,2,2,0
07/24/2015 02:00:00 AM,3,0,3
07/24/2015 03:00:00 AM,0,0,0
07/24/2015 04:00:00 AM,0,0,0
07/24/2015 05:00:00 AM,9,4,5
07/24/2015 06:00:00 AM,37,15,22
07/24/2015 07:00:00 AM,85,33,52
07/24/2015 08:00:00 AM,121,37,84
07/24/2015 09:00:00 AM,58,19,39
07/24/2015 10:00:00 AM,44,17,27
07/24/2015 11:00:00 AM,25,8,17
07/24/2015 12:00:00 PM,46,19,27
07/24/2015 01:00:00 PM,37,13,24
07/24/2015 02:00:00 PM,39,12,27
07/24/2015 03:00:00 PM,80,22,58
07/24/2015 04:00:00 PM,139,49,90
07/24/2015 05:00:00 PM,169,59,110
07/24/2015 06:00:00 PM,81,22,59
07/24/2015 07:00:00 PM,45,14,31
07/24/2015 08:00:00 PM,21,4,17
07/24/2015 09:00:00 PM,13,6,7
07/24/2015 10:00:00 PM,18,7,11
07/24/2015 11:00:00 PM,8,5,3
07/25/2015 12:00:00 AM,8,2,6
07/25/2015 01:00:00 AM,2,0,2
07/25/2015 02:00:00 AM,3,0,3
07/25/2015 03:00:00 AM,1,0,1
07/25/2015 04:00:00 AM,0,0,0
07/25/2015 05:00:00 AM,1,1,0
07/25/2015 06:00:00 AM,3,0,3
07/25/2015 07:00:00 AM,14,4,10
07/25/2015 08:00:00 AM,20,2,18
07/25/2015 09:00:00 AM,12,1,11
07/25/2015 10:00:00 AM,29,8,21
07/25/2015 11:00:00 AM,14,2,12
07/25/2015 12:00:00 PM,47,12,35
07/25/2015 01:00:00 PM,51,26,25
07/25/2015 02:00:00 PM,28,15,13
07/25/2015 03:00:00 PM,33,13,20
07/25/2015 04:00:00 PM,27,13,14
07/25/2015 05:00:00 PM,12,3,9
07/25/2015 06:00:00 PM,8,5,3
07/25/2015 07:00:00 PM,14,9,5
07/25/2015 08:00:00 PM,18,13,5
07/25/2015 09:00:00 PM,18,9,9
07/25/2015 10:00:00 PM,10,6,4
07/25/2015 11:00:00 PM,10,2,8
07/26/2015 12:00:00 AM,7,2,5
07/26/2015 01:00:00 AM,2,0,2
07/26/2015 02:00:00 AM,3,2,1
07/26/2015 03:00:00 AM,0,0,0
07/26/2015 04:00:00 AM,1,0,1
07/26/2015 05:00:00 AM,4,3,1
07/26/2015 06:00:00 AM,3,2,1
07/26/2015 07:00:00 AM,3,1,2
07/26/2015 08:00:00 AM,9,2,7
07/26/2015 09:00:00 AM,17,5,12
07/26/2015 10:00:00 AM,19,4,15
07/26/2015 11:00:00 AM,20,4,16
07/26/2015 12:00:00 PM,26,6,20
07/26/2015 01:00:00 PM,29,12,17
07/26/2015 02:00:00 PM,20,11,9
07/26/2015 03:00:00 PM,19,10,9
07/26/2015 04:00:00 PM,13,7,6
07/26/2015 05:00:00 PM,8,5,3
07/26/2015 06:00:00 PM,7,0,7
07/26/2015 07:00:00 PM,10,4,6
07/26/2015 08:00:00 PM,13,5,8
07/26/2015 09:00:00 PM,10,3,7
07/26/2015 10:00:00 PM,5,2,3
07/26/2015 11:00:00 PM,3,2,1
07/27/2015 12:00:00 AM,1,0,1
07/27/2015 01:00:00 AM,3,1,2
07/27/2015 02:00:00 AM,1,0,1
07/27/2015 03:00:00 AM,1,0,1
07/27/2015 04:00:00 AM,1,0,1
07/27/2015 05:00:00 AM,13,10,3
07/27/2015 06:00:00 AM,42,19,23
07/27/2015 07:00:00 AM,71,23,48
07/27/2015 08:00:00 AM,163,62,101
07/27/2015 09:00:00 AM,72,25,47
07/27/2015 10:00:00 AM,35,12,23
07/27/2015 11:00:00 AM,33,8,25
07/27/2015 12:00:00 PM,40,19,21
07/27/2015 01:00:00 PM,52,17,35
07/27/2015 02:00:00 PM,53,21,32
07/27/2015 03:00:00 PM,79,18,61
07/27/2015 04:00:00 PM,114,27,87
07/27/2015 05:00:00 PM,183,64,119
07/27/2015 06:00:00 PM,117,43,74
07/27/2015 07:00:00 PM,43,14,29
07/27/2015 08:00:00 PM,26,10,16
07/27/2015 09:00:00 PM,22,5,17
07/27/2015 10:00:00 PM,15,6,9
07/27/2015 11:00:00 PM,11,4,7
07/28/2015 12:00:00 AM,3,1,2
07/28/2015 01:00:00 AM,1,0,1
07/28/2015 02:00:00 AM,1,0,1
07/28/2015 03:00:00 AM,1,0,1
07/28/2015 04:00:00 AM,1,0,1
07/28/2015 05:00:00 AM,11,6,5
07/28/2015 06:00:00 AM,59,21,38
07/28/2015 07:00:00 AM,120,49,71
07/28/2015 08:00:00 AM,174,57,117
07/28/2015 09:00:00 AM,89,36,53
07/28/2015 10:00:00 AM,48,17,31
07/28/2015 11:00:00 AM,51,21,30
07/28/2015 12:00:00 PM,61,20,41
07/28/2015 01:00:00 PM,40,10,30
07/28/2015 02:00:00 PM,36,16,20
07/28/2015 03:00:00 PM,73,24,49
07/28/2015 04:00:00 PM,164,41,123
07/28/2015 05:00:00 PM,225,87,138
07/28/2015 06:00:00 PM,142,32,110
07/28/2015 07:00:00 PM,55,19,36
07/28/2015 08:00:00 PM,19,9,10
07/28/2015 09:00:00 PM,30,14,16
07/28/2015 10:00:00 PM,21,17,4
07/28/2015 11:00:00 PM,7,6,1
07/29/2015 12:00:00 AM,8,2,6
07/29/2015 01:00:00 AM,2,1,1
07/29/2015 02:00:00 AM,0,0,0
07/29/2015 03:00:00 AM,2,0,2
07/29/2015 04:00:00 AM,0,0,0
07/29/2015 05:00:00 AM,18,9,9
07/29/2015 06:00:00 AM,49,16,33
07/29/2015 07:00:00 AM,115,43,72
07/29/2015 08:00:00 AM,175,53,122
07/29/2015 09:00:00 AM,90,40,50
07/29/2015 10:00:00 AM,48,15,33
07/29/2015 11:00:00 AM,49,13,36
07/29/2015 12:00:00 PM,74,18,56
07/29/2015 01:00:00 PM,51,19,32
07/29/2015 02:00:00 PM,48,21,27
07/29/2015 03:00:00 PM,73,20,53
07/29/2015 04:00:00 PM,165,50,115
07/29/2015 05:00:00 PM,208,70,138
07/29/2015 06:00:00 PM,106,43,63
07/29/2015 07:00:00 PM,45,13,32
07/29/2015 08:00:00 PM,25,10,15
07/29/2015 09:00:00 PM,17,6,11
07/29/2015 10:00:00 PM,7,3,4
07/29/2015 11:00:00 PM,6,1,5
07/30/2015 12:00:00 AM,5,4,1
07/30/2015 01:00:00 AM,1,0,1
07/30/2015 02:00:00 AM,1,0,1
07/30/2015 03:00:00 AM,1,1,0
07/30/2015 04:00:00 AM,1,0,1
07/30/2015 05:00:00 AM,11,6,5
07/30/2015 06:00:00 AM,47,20,27
07/30/2015 07:00:00 AM,106,35,71
07/30/2015 08:00:00 AM,178,59,119
07/30/2015 09:00:00 AM,79,30,49
07/30/2015 10:00:00 AM,52,9,43
07/30/2015 11:00:00 AM,32,10,22
07/30/2015 12:00:00 PM,40,16,24
07/30/2015 01:00:00 PM,50,19,31
07/30/2015 02:00:00 PM,42,20,22
07/30/2015 03:00:00 PM,59,18,41
07/30/2015 04:00:00 PM,124,31,93
07/30/2015 05:00:00 PM,172,54,118
07/30/2015 06:00:00 PM,115,35,80
07/30/2015 07:00:00 PM,71,19,52
07/30/2015 08:00:00 PM,19,10,9
07/30/2015 09:00:00 PM,28,8,20
07/30/2015 10:00:00 PM,26,14,12
07/30/2015 11:00:00 PM,6,2,4
07/31/2015 12:00:00 AM,6,1,5
07/31/2015 01:00:00 AM,3,1,2
07/31/2015 02:00:00 AM,3,1,2
07/31/2015 03:00:00 AM,0,0,0
07/31/2015 04:00:00 AM,0,0,0
07/31/2015 05:00:00 AM,8,5,3
07/31/2015 06:00:00 AM,37,14,23
07/31/2015 07:00:00 AM,83,31,52
07/31/2015 08:00:00 AM,138,49,89
07/31/2015 09:00:00 AM,86,26,60
07/31/2015 10:00:00 AM,53,22,31
07/31/2015 11:00:00 AM,53,14,39
07/31/2015 12:00:00 PM,55,24,31
07/31/2015 01:00:00 PM,55,18,37
07/31/2015 02:00:00 PM,56,19,37
07/31/2015 03:00:00 PM,83,23,60
07/31/2015 04:00:00 PM,127,33,94
07/31/2015 05:00:00 PM,170,59,111
07/31/2015 06:00:00 PM,72,24,48
07/31/2015 07:00:00 PM,42,21,21
07/31/2015 08:00:00 PM,16,7,9
07/31/2015 09:00:00 PM,12,5,7
07/31/2015 10:00:00 PM,23,7,16
07/31/2015 11:00:00 PM,10,3,7
08/01/2015 12:00:00 AM,1,0,1
08/01/2015 01:00:00 AM,8,2,6
08/01/2015 02:00:00 AM,2,0,2
08/01/2015 03:00:00 AM,0,0,0
08/01/2015 04:00:00 AM,2,1,1
08/01/2015 05:00:00 AM,1,1,0
08/01/2015 06:00:00 AM,3,2,1
08/01/2015 07:00:00 AM,6,3,3
08/01/2015 08:00:00 AM,23,8,15
08/01/2015 09:00:00 AM,27,10,17
08/01/2015 10:00:00 AM,11,1,10
08/01/2015 11:00:00 AM,34,6,28
08/01/2015 12:00:00 PM,41,15,26
08/01/2015 01:00:00 PM,40,17,23
08/01/2015 02:00:00 PM,43,10,33
08/01/2015 03:00:00 PM,36,13,23
08/01/2015 04:00:00 PM,19,7,12
08/01/2015 05:00:00 PM,44,13,31
08/01/2015 06:00:00 PM,51,7,44
08/01/2015 07:00:00 PM,18,5,13
08/01/2015 08:00:00 PM,13,6,7
08/01/2015 09:00:00 PM,41,38,3
08/01/2015 10:00:00 PM,13,8,5
08/01/2015 11:00:00 PM,6,4,2
08/02/2015 12:00:00 AM,12,9,3
08/02/2015 01:00:00 AM,5,4,1
08/02/2015 02:00:00 AM,4,2,2
08/02/2015 03:00:00 AM,0,0,0
08/02/2015 04:00:00 AM,0,0,0
08/02/2015 05:00:00 AM,3,1,2
08/02/2015 06:00:00 AM,1,0,1
08/02/2015 07:00:00 AM,5,1,4
08/02/2015 08:00:00 AM,6,2,4
08/02/2015 09:00:00 AM,12,5,7
08/02/2015 10:00:00 AM,25,12,13
08/02/2015 11:00:00 AM,22,2,20
08/02/2015 12:00:00 PM,32,3,29
08/02/2015 01:00:00 PM,35,12,23
08/02/2015 02:00:00 PM,29,14,15
08/02/2015 03:00:00 PM,35,14,21
08/02/2015 04:00:00 PM,37,8,29
08/02/2015 05:00:00 PM,41,20,21
08/02/2015 06:00:00 PM,24,12,12
08/02/2015 07:00:00 PM,13,8,5
08/02/2015 08:00:00 PM,14,6,8
08/02/2015 09:00:00 PM,14,2,12
08/02/2015 10:00:00 PM,6,3,3
08/02/2015 11:00:00 PM,6,2,4
08/03/2015 12:00:00 AM,2,1,1
08/03/2015 01:00:00 AM,1,0,1
08/03/2015 02:00:00 AM,2,1,1
08/03/2015 03:00:00 AM,1,0,1
08/03/2015 04:00:00 AM,0,0,0
08/03/2015 05:00:00 AM,11,7,4
08/03/2015 06:00:00 AM,39,14,25
08/03/2015 07:00:00 AM,89,30,59
08/03/2015 08:00:00 AM,139,52,87
08/03/2015 09:00:00 AM,82,36,46
08/03/2015 10:00:00 AM,45,10,35
08/03/2015 11:00:00 AM,39,17,22
08/03/2015 12:00:00 PM,30,13,17
08/03/2015 01:00:00 PM,40,14,26
08/03/2015 02:00:00 PM,43,12,31
08/03/2015 03:00:00 PM,75,22,53
08/03/2015 04:00:00 PM,122,31,91
08/03/2015 05:00:00 PM,191,73,118
08/03/2015 06:00:00 PM,115,28,87
08/03/2015 07:00:00 PM,30,12,18
08/03/2015 08:00:00 PM,24,8,16
08/03/2015 09:00:00 PM,17,7,10
08/03/2015 10:00:00 PM,16,5,11
08/03/2015 11:00:00 PM,7,2,5
08/04/2015 12:00:00 AM,11,1,10
08/04/2015 01:00:00 AM,2,0,2
08/04/2015 02:00:00 AM,3,2,1
08/04/2015 03:00:00 AM,2,1,1
08/04/2015 04:00:00 AM,0,0,0
08/04/2015 05:00:00 AM,9,5,4
08/04/2015 06:00:00 AM,47,15,32
08/04/2015 07:00:00 AM,122,39,83
08/04/2015 08:00:00 AM,161,63,98
08/04/2015 09:00:00 AM,83,27,56
08/04/2015 10:00:00 AM,38,14,24
08/04/2015 11:00:00 AM,32,11,21
08/04/2015 12:00:00 PM,44,16,28
08/04/2015 01:00:00 PM,48,18,30
08/04/2015 02:00:00 PM,33,17,16
08/04/2015 03:00:00 PM,74,19,55
08/04/2015 04:00:00 PM,143,36,107
08/04/2015 05:00:00 PM,214,84,130
08/04/2015 06:00:00 PM,112,42,70
08/04/2015 07:00:00 PM,35,14,21
08/04/2015 08:00:00 PM,26,7,19
08/04/2015 09:00:00 PM,11,4,7
08/04/2015 10:00:00 PM,15,2,13
08/04/2015 11:00:00 PM,9,2,7
08/05/2015 12:00:00 AM,5,2,3
08/05/2015 01:00:00 AM,3,3,0
08/05/2015 02:00:00 AM,1,0,1
08/05/2015 03:00:00 AM,0,0,0
08/05/2015 04:00:00 AM,0,0,0
08/05/2015 05:00:00 AM,9,4,5
08/05/2015 06:00:00 AM,49,17,32
08/05/2015 07:00:00 AM,97,31,66
08/05/2015 08:00:00 AM,169,58,111
08/05/2015 09:00:00 AM,90,33,57
08/05/2015 10:00:00 AM,46,16,30
08/05/2015 11:00:00 AM,39,9,30
08/05/2015 12:00:00 PM,44,12,32
08/05/2015 01:00:00 PM,46,18,28
08/05/2015 02:00:00 PM,54,19,35
08/05/2015 03:00:00 PM,73,21,52
08/05/2015 04:00:00 PM,136,45,91
08/05/2015 05:00:00 PM,223,82,141
08/05/2015 06:00:00 PM,95,33,62
08/05/2015 07:00:00 PM,34,10,24
08/05/2015 08:00:00 PM,16,5,11
08/05/2015 09:00:00 PM,16,4,12
08/05/2015 10:00:00 PM,14,6,8
08/05/2015 11:00:00 PM,12,7,5
08/06/2015 12:00:00 AM,11,1,10
08/06/2015 01:00:00 AM,1,0,1
08/06/2015 02:00:00 AM,0,0,0
08/06/2015 03:00:00 AM,1,0,1
08/06/2015 04:00:00 AM,0,0,0
08/06/2015 05:00:00 AM,16,9,7
08/06/2015 06:00:00 AM,39,19,20
08/06/2015 07:00:00 AM,98,35,63
08/06/2015 08:00:00 AM,171,62,109
08/06/2015 09:00:00 AM,84,29,55
08/06/2015 10:00:00 AM,36,13,23
08/06/2015 11:00:00 AM,44,17,27
08/06/2015 12:00:00 PM,33,12,21
08/06/2015 01:00:00 PM,51,11,40
08/06/2015 02:00:00 PM,41,13,28
08/06/2015 03:00:00 PM,71,14,57
08/06/2015 04:00:00 PM,134,44,90
08/06/2015 05:00:00 PM,214,72,142
08/06/2015 06:00:00 PM,124,37,87
08/06/2015 07:00:00 PM,52,20,32
08/06/2015 08:00:00 PM,30,14,16
08/06/2015 09:00:00 PM,24,8,16
08/06/2015 10:00:00 PM,13,9,4
08/06/2015 11:00:00 PM,9,4,5
08/07/2015 12:00:00 AM,8,4,4
08/07/2015 01:00:00 AM,4,1,3
08/07/2015 02:00:00 AM,1,0,1
08/07/2015 03:00:00 AM,0,0,0
08/07/2015 04:00:00 AM,0,0,0
08/07/2015 05:00:00 AM,6,3,3
08/07/2015 06:00:00 AM,37,15,22
08/07/2015 07:00:00 AM,80,27,53
08/07/2015 08:00:00 AM,134,50,84
08/07/2015 09:00:00 AM,53,12,41
08/07/2015 10:00:00 AM,40,13,27
08/07/2015 11:00:00 AM,36,13,23
08/07/2015 12:00:00 PM,50,10,40
08/07/2015 01:00:00 PM,49,25,24
08/07/2015 02:00:00 PM,59,22,37
08/07/2015 03:00:00 PM,98,38,60
08/07/2015 04:00:00 PM,130,48,82
08/07/2015 05:00:00 PM,164,59,105
08/07/2015 06:00:00 PM,87,29,58
08/07/2015 07:00:00 PM,53,17,36
08/07/2015 08:00:00 PM,25,9,16
08/07/2015 09:00:00 PM,22,12,10
08/07/2015 10:00:00 PM,17,10,7
08/07/2015 11:00:00 PM,21,14,7
08/08/2015 12:00:00 AM,15,9,6
08/08/2015 01:00:00 AM,12,11,1
08/08/2015 02:00:00 AM,2,1,1
08/08/2015 03:00:00 AM,0,0,0
08/08/2015 04:00:00 AM,1,1,0
08/08/2015 05:00:00 AM,3,2,1
08/08/2015 06:00:00 AM,5,2,3
08/08/2015 07:00:00 AM,4,2,2
08/08/2015 08:00:00 AM,18,1,17
08/08/2015 09:00:00 AM,15,6,9
08/08/2015 10:00:00 AM,40,9,31
08/08/2015 11:00:00 AM,20,6,14
08/08/2015 12:00:00 PM,29,11,18
08/08/2015 01:00:00 PM,46,21,25
08/08/2015 02:00:00 PM,20,5,15
08/08/2015 03:00:00 PM,35,16,19
08/08/2015 04:00:00 PM,42,17,25
08/08/2015 05:00:00 PM,34,7,27
08/08/2015 06:00:00 PM,25,9,16
08/08/2015 07:00:00 PM,15,7,8
08/08/2015 08:00:00 PM,19,5,14
08/08/2015 09:00:00 PM,12,7,5
08/08/2015 10:00:00 PM,15,7,8
08/08/2015 11:00:00 PM,16,9,7
08/09/2015 12:00:00 AM,9,9,0
08/09/2015 01:00:00 AM,4,2,2
08/09/2015 02:00:00 AM,1,0,1
08/09/2015 03:00:00 AM,1,0,1
08/09/2015 04:00:00 AM,1,1,0
08/09/2015 05:00:00 AM,2,1,1
08/09/2015 06:00:00 AM,11,1,10
08/09/2015 07:00:00 AM,8,2,6
08/09/2015 08:00:00 AM,6,0,6
08/09/2015 09:00:00 AM,9,6,3
08/09/2015 10:00:00 AM,16,3,13
08/09/2015 11:00:00 AM,23,10,13
08/09/2015 12:00:00 PM,40,6,34
08/09/2015 01:00:00 PM,46,26,20
08/09/2015 02:00:00 PM,26,9,17
08/09/2015 03:00:00 PM,24,10,14
08/09/2015 04:00:00 PM,40,17,23
08/09/2015 05:00:00 PM,20,11,9
08/09/2015 06:00:00 PM,27,18,9
08/09/2015 07:00:00 PM,19,13,6
08/09/2015 08:00:00 PM,8,5,3
08/09/2015 09:00:00 PM,14,9,5
08/09/2015 10:00:00 PM,10,4,6
08/09/2015 11:00:00 PM,4,2,2
08/10/2015 12:00:00 AM,0,0,0
08/10/2015 01:00:00 AM,1,0,1
08/10/2015 02:00:00 AM,0,0,0
08/10/2015 03:00:00 AM,1,0,1
08/10/2015 04:00:00 AM,4,3,1
08/10/2015 05:00:00 AM,21,17,4
08/10/2015 06:00:00 AM,50,20,30
08/10/2015 07:00:00 AM,95,32,63
08/10/2015 08:00:00 AM,136,60,76
08/10/2015 09:00:00 AM,68,25,43
08/10/2015 10:00:00 AM,42,18,24
08/10/2015 11:00:00 AM,43,15,28
08/10/2015 12:00:00 PM,32,8,24
08/10/2015 01:00:00 PM,36,16,20
08/10/2015 02:00:00 PM,32,14,18
08/10/2015 03:00:00 PM,69,17,52
08/10/2015 04:00:00 PM,133,48,85
08/10/2015 05:00:00 PM,185,52,133
08/10/2015 06:00:00 PM,105,29,76
08/10/2015 07:00:00 PM,48,15,33
08/10/2015 08:00:00 PM,16,6,10
08/10/2015 09:00:00 PM,15,6,9
08/10/2015 10:00:00 PM,9,8,1
08/10/2015 11:00:00 PM,7,1,6
08/11/2015 12:00:00 AM,3,0,3
08/11/2015 01:00:00 AM,4,1,3
08/11/2015 02:00:00 AM,1,0,1
08/11/2015 03:00:00 AM,1,0,1
08/11/2015 04:00:00 AM,0,0,0
08/11/2015 05:00:00 AM,12,8,4
08/11/2015 06:00:00 AM,46,20,26
08/11/2015 07:00:00 AM,103,33,70
08/11/2015 08:00:00 AM,189,62,127
08/11/2015 09:00:00 AM,98,40,58
08/11/2015 10:00:00 AM,37,14,23
08/11/2015 11:00:00 AM,49,18,31
08/11/2015 12:00:00 PM,49,16,33
08/11/2015 01:00:00 PM,65,27,38
08/11/2015 02:00:00 PM,48,15,33
08/11/2015 03:00:00 PM,79,22,57
08/11/2015 04:00:00 PM,133,30,103
08/11/2015 05:00:00 PM,229,79,150
08/11/2015 06:00:00 PM,121,46,75
08/11/2015 07:00:00 PM,57,16,41
08/11/2015 08:00:00 PM,32,6,26
08/11/2015 09:00:00 PM,21,8,13
08/11/2015 10:00:00 PM,18,10,8
08/11/2015 11:00:00 PM,9,6,3
08/12/2015 12:00:00 AM,6,0,6
08/12/2015 01:00:00 AM,0,0,0
08/12/2015 02:00:00 AM,1,1,0
08/12/2015 03:00:00 AM,1,0,1
08/12/2015 04:00:00 AM,1,1,0
08/12/2015 05:00:00 AM,13,8,5
08/12/2015 06:00:00 AM,44,22,22
08/12/2015 07:00:00 AM,114,36,78
08/12/2015 08:00:00 AM,160,52,108
08/12/2015 09:00:00 AM,89,27,62
08/12/2015 10:00:00 AM,49,11,38
08/12/2015 11:00:00 AM,37,13,24
08/12/2015 12:00:00 PM,54,17,37
08/12/2015 01:00:00 PM,40,25,15
08/12/2015 02:00:00 PM,38,14,24
08/12/2015 03:00:00 PM,85,33,52
08/12/2015 04:00:00 PM,157,60,97
08/12/2015 05:00:00 PM,214,73,141
08/12/2015 06:00:00 PM,97,37,60
08/12/2015 07:00:00 PM,33,15,18
08/12/2015 08:00:00 PM,20,5,15
08/12/2015 09:00:00 PM,15,4,11
08/12/2015 10:00:00 PM,11,6,5
08/12/2015 11:00:00 PM,7,4,3
08/13/2015 12:00:00 AM,7,3,4
08/13/2015 01:00:00 AM,2,0,2
08/13/2015 02:00:00 AM,3,1,2
08/13/2015 03:00:00 AM,1,0,1
08/13/2015 04:00:00 AM,0,0,0
08/13/2015 05:00:00 AM,10,6,4
08/13/2015 06:00:00 AM,49,25,24
08/13/2015 07:00:00 AM,103,40,63
08/13/2015 08:00:00 AM,166,54,112
08/13/2015 09:00:00 AM,93,27,66
08/13/2015 10:00:00 AM,42,17,25
08/13/2015 11:00:00 AM,41,15,26
08/13/2015 12:00:00 PM,45,25,20
08/13/2015 01:00:00 PM,52,15,37
08/13/2015 02:00:00 PM,48,20,28
08/13/2015 03:00:00 PM,72,19,53
08/13/2015 04:00:00 PM,136,44,92
08/13/2015 05:00:00 PM,221,79,142
08/13/2015 06:00:00 PM,114,37,77
08/13/2015 07:00:00 PM,43,16,27
08/13/2015 08:00:00 PM,22,7,15
08/13/2015 09:00:00 PM,22,3,19
08/13/2015 10:00:00 PM,9,3,6
08/13/2015 11:00:00 PM,10,3,7
08/14/2015 12:00:00 AM,6,3,3
08/14/2015 01:00:00 AM,4,3,1
08/14/2015 02:00:00 AM,2,1,1
08/14/2015 03:00:00 AM,1,0,1
08/14/2015 04:00:00 AM,1,0,1
08/14/2015 05:00:00 AM,4,2,2
08/14/2015 06:00:00 AM,23,12,11
08/14/2015 07:00:00 AM,53,12,41
08/14/2015 08:00:00 AM,101,33,68
08/14/2015 09:00:00 AM,61,22,39
08/14/2015 10:00:00 AM,26,6,20
08/14/2015 11:00:00 AM,35,10,25
08/14/2015 12:00:00 PM,38,14,24
08/14/2015 01:00:00 PM,33,14,19
08/14/2015 02:00:00 PM,28,9,19
08/14/2015 03:00:00 PM,43,14,29
08/14/2015 04:00:00 PM,72,25,47
08/14/2015 05:00:00 PM,80,21,59
08/14/2015 06:00:00 PM,50,10,40
08/14/2015 07:00:00 PM,25,6,19
08/14/2015 08:00:00 PM,11,2,9
08/14/2015 09:00:00 PM,11,4,7
08/14/2015 10:00:00 PM,12,7,5
08/14/2015 11:00:00 PM,6,5,1
08/15/2015 12:00:00 AM,4,0,4
08/15/2015 01:00:00 AM,2,2,0
08/15/2015 02:00:00 AM,2,1,1
08/15/2015 03:00:00 AM,1,0,1
08/15/2015 04:00:00 AM,1,1,0
08/15/2015 05:00:00 AM,1,0,1
08/15/2015 06:00:00 AM,6,2,4
08/15/2015 07:00:00 AM,9,2,7
08/15/2015 08:00:00 AM,21,4,17
08/15/2015 09:00:00 AM,12,3,9
08/15/2015 10:00:00 AM,22,10,12
08/15/2015 11:00:00 AM,28,7,21
08/15/2015 12:00:00 PM,16,4,12
08/15/2015 01:00:00 PM,36,14,22
08/15/2015 02:00:00 PM,32,13,19
08/15/2015 03:00:00 PM,43,21,22
08/15/2015 04:00:00 PM,49,19,30
08/15/2015 05:00:00 PM,20,9,11
08/15/2015 06:00:00 PM,13,5,8
08/15/2015 07:00:00 PM,26,15,11
08/15/2015 08:00:00 PM,16,8,8
08/15/2015 09:00:00 PM,10,4,6
08/15/2015 10:00:00 PM,14,5,9
08/15/2015 11:00:00 PM,13,3,10
08/16/2015 12:00:00 AM,7,1,6
08/16/2015 01:00:00 AM,3,2,1
08/16/2015 02:00:00 AM,2,0,2
08/16/2015 03:00:00 AM,2,1,1
08/16/2015 04:00:00 AM,1,0,1
08/16/2015 05:00:00 AM,3,0,3
08/16/2015 06:00:00 AM,3,1,2
08/16/2015 07:00:00 AM,4,3,1
08/16/2015 08:00:00 AM,11,4,7
08/16/2015 09:00:00 AM,17,5,12
08/16/2015 10:00:00 AM,19,5,14
08/16/2015 11:00:00 AM,33,1,32
08/16/2015 12:00:00 PM,52,8,44
08/16/2015 01:00:00 PM,110,14,96
08/16/2015 02:00:00 PM,43,15,28
08/16/2015 03:00:00 PM,41,13,28
08/16/2015 04:00:00 PM,74,57,17
08/16/2015 05:00:00 PM,46,25,21
08/16/2015 06:00:00 PM,27,10,17
08/16/2015 07:00:00 PM,17,3,14
08/16/2015 08:00:00 PM,16,9,7
08/16/2015 09:00:00 PM,6,3,3
08/16/2015 10:00:00 PM,7,4,3
08/16/2015 11:00:00 PM,5,1,4
08/17/2015 12:00:00 AM,1,1,0
08/17/2015 01:00:00 AM,1,0,1
08/17/2015 02:00:00 AM,2,0,2
08/17/2015 03:00:00 AM,1,0,1
08/17/2015 04:00:00 AM,1,1,0
08/17/2015 05:00:00 AM,6,3,3
08/17/2015 06:00:00 AM,41,21,20
08/17/2015 07:00:00 AM,96,30,66
08/17/2015 08:00:00 AM,150,57,93
08/17/2015 09:00:00 AM,95,27,68
08/17/2015 10:00:00 AM,42,14,28
08/17/2015 11:00:00 AM,31,12,19
08/17/2015 12:00:00 PM,39,16,23
08/17/2015 01:00:00 PM,42,20,22
08/17/2015 02:00:00 PM,44,17,27
08/17/2015 03:00:00 PM,84,26,58
08/17/2015 04:00:00 PM,129,44,85
08/17/2015 05:00:00 PM,189,64,125
08/17/2015 06:00:00 PM,106,36,70
08/17/2015 07:00:00 PM,44,18,26
08/17/2015 08:00:00 PM,18,6,12
08/17/2015 09:00:00 PM,15,2,13
08/17/2015 10:00:00 PM,8,5,3
08/17/2015 11:00:00 PM,9,3,6
08/18/2015 12:00:00 AM,5,1,4
08/18/2015 01:00:00 AM,0,0,0
08/18/2015 02:00:00 AM,2,1,1
08/18/2015 03:00:00 AM,1,0,1
08/18/2015 04:00:00 AM,1,0,1
08/18/2015 05:00:00 AM,17,9,8
08/18/2015 06:00:00 AM,42,16,26
08/18/2015 07:00:00 AM,123,51,72
08/18/2015 08:00:00 AM,173,56,117
